SID,DOM_TYPE,DESL_MEAN,CLAT_MEAN,CLON_MEAN,YEAR_START,MONTH_START,DAY_START,AREA_MAX,AREA_MEAN,OVERLAP_MEAN,DURATION,BI_MAX,BI_MEAN,Z500_MAX,Z500_MEAN,PERC_RIDGE,PERC_OMEGA,PERC_HYBRID,PERC_REX,PERC_POLAR
2016097,Ridge,,50.97907880156701,-145.97440281125287,2016,8,3,867386,715921.0,0.7793333333333333,4,2.36818790435791,1.7513655411001579,5887.5,5874.375,1.0,0.0,0,0.0,0.0
2016098,Rex block,,72.08949972499894,-68.49135593332822,2016,8,4,2591979,1418972.375,0.6538571428571427,8,2.3664474487304688,1.00310941387211,5704.2,5661.3125,0.0,0.0,0,0.875,0.125
2016099,Ridge,,51.61738025232967,-23.657876078808442,2016,8,8,1122217,835764.25,0.5973333333333333,4,3.263401985168457,2.2867148604832197,5962.5,5924.575,1.0,0.0,0,0.0,0.0
2016100,Rex block,,72.30188175467458,-166.8729524397963,2016,8,11,1067979,895413.0,0.635,4,0.9213566780090332,0.3346778684966584,5654.8,5614.099999999999,0.0,0.0,0,1.0,0.0
2016101,Ridge,,51.75344235013131,112.62593602796429,2016,8,14,981391,775733.1428571428,0.658,7,3.080105781555176,2.322793184525676,5947.0,5918.142857142857,1.0,0.0,0,0.0,0.0
2016102,Ridge,,51.1849889622397,-126.43195381759699,2016,8,16,1271366,963424.6,0.7515,5,2.719402313232422,2.0597115610585064,5950.8,5904.82,1.0,0.0,0,0.0,0.0
2016103,Rex block,,70.29954818933344,-25.199256609195704,2016,8,20,2032392,1120259.0,0.8728,6,1.1264443397521973,0.5024669180403601,5689.8,5652.0,0.0,0.0,0,1.0,0.0
2016104,Rex block,,73.886909359943,-78.15899207660541,2016,8,23,3658621,2282744.8571428573,0.6074999999999999,7,2.328789234161377,0.8181919384550828,5791.5,5706.285714285715,0.0,0.0,0,0.5714285714285714,0.42857142857142855
2016105,Rex block,,63.21520264229017,-86.98105804566262,2016,8,24,4942576,2845987.0625,0.7120666666666667,16,3.5797953605651855,1.5497837694947136,5988.5,5807.3625,0.1875,0.3125,0,0.5,0.0
2016106,Ridge,,52.20842856836549,22.757473369030617,2016,8,24,1867795,1472975.8333333333,0.7986000000000001,6,2.48260498046875,1.7391486292397016,5938.2,5902.7,1.0,0.0,0,0.0,0.0
2016107,Rex block (hybrid),,55.90757954384537,128.43019624322613,2016,8,28,3775002,2498462.8,0.56475,5,2.6392459869384766,1.285711772290113,5895.5,5830.04,0.4,0.2,0,0.0,0.0
2016108,Ridge,,49.008364596244746,-88.91443619906954,2016,8,30,1334309,1117245.25,0.7161428571428571,8,3.216266632080078,2.4833552961659233,5899.8,5886.2625,1.0,0.0,0,0.0,0.0
2016109,Ridge,,48.94379286803172,5.292455848099622,2016,8,30,1616383,1357226.75,0.8140000000000001,4,2.559363842010498,1.871039678733195,5870.8,5859.15,1.0,0.0,0,0.0,0.0
2016110,Rex block,,58.1135415161031,17.806378677445093,2016,9,5,3394664,1972237.9473684211,0.7123333333333335,19,4.226112365722656,2.651863576574317,5949.8,5811.473684210526,0.42105263157894735,0.15789473684210525,0,0.42105263157894735,0.0
2016111,Rex block (polar),,76.72128480658252,53.761520377176794,2016,9,6,1928269,1121717.9166666667,0.6698181818181818,12,2.6916146278381348,0.5462675279511249,5756.2,5622.191666666666,0.0,0.0,0,0.3333333333333333,0.6666666666666666
2016112,Rex block (polar),,77.03984647228164,-20.697938363001608,2016,9,8,1243570,917798.0,0.6223333333333333,4,1.276838779449463,0.7650163780266813,5566.2,5532.55,0.0,0.0,0,0.25,0.75
2016113,Rex block,,66.97542177123348,109.48792222078215,2016,9,11,1510815,1264056.857142857,0.6523333333333333,7,3.4434080123901367,2.7424316602992884,5840.0,5799.171428571429,0.0,0.14285714285714285,0,0.8571428571428571,0.0
2016114,Rex block,,69.46997566870101,150.1805526552717,2016,9,15,1000770,810302.5,0.633,4,1.8186092376708984,0.9273501643955995,5608.8,5540.625,0.0,0.0,0,1.0,0.0
2016115,Rex block (polar),,74.663458907649,-35.94770647735948,2016,9,22,2083521,1558350.2,0.632,5,1.826643943786621,0.3054826060494629,5581.5,5523.780000000001,0.0,0.0,0,0.4,0.6
2016116,Omega block,,60.54190209847206,43.338853798216846,2016,9,24,3186805,2228540.0,0.4983333333333333,4,3.5548925399780273,2.54905270321308,5797.0,5785.05,0.0,0.75,0,0.25,0.0
2016117,Ridge,,47.02374194866897,-103.31087148777905,2016,9,25,4007613,1799627.125,0.6704285714285714,8,3.6217570304870605,2.5425675779065013,5924.2,5882.5125,1.0,0.0,0,0.0,0.0
2016118,Rex block,,71.79645615524706,-61.42972062113807,2016,9,26,7611743,4085322.9545454546,0.7121428571428572,22,3.805053234100342,0.9317691473785854,5714.5,5567.186363636363,0.0,0.0,0,0.6818181818181818,0.3181818181818182
2016119,Rex block,,70.28149550054181,-34.00377844155002,2016,10,2,937179,729621.5,0.6486666666666666,4,1.232898235321045,0.6385136068483708,5531.0,5457.125,0.0,0.0,0,1.0,0.0
2016120,Ridge,,47.18370433750341,51.184339878837726,2016,10,2,2534826,1484938.4285714286,0.8893333333333334,7,3.1502366065979004,2.2801072733901533,5860.2,5828.614285714286,1.0,0.0,0,0.0,0.0
2016121,Rex block,,64.59574834795401,7.140185504431153,2016,10,5,3693687,2252337.6153846155,0.72425,13,4.382920265197754,3.0427473136096745,5884.0,5776.807692307692,0.0,0.0,0,1.0,0.0
2016122,Rex block (polar),,81.45440218290219,-89.19711736960764,2016,10,10,940751,765482.4285714285,0.6821666666666667,7,1.2696027755737305,0.10314615001370264,5429.0,5334.328571428572,0.0,0.0,0,0.0,1.0
2016123,Rex block,,64.34159386246013,28.778707648211302,2016,10,19,4818598,2765775.75,0.6055714285714285,8,4.869663715362549,2.7918506867809785,5770.2,5712.3625,0.0,0.0,0,1.0,0.0
2016124,Rex block,,64.14029318363316,-137.52486776711902,2016,10,23,1505642,1163271.6666666667,0.6497999999999999,6,4.4258952140808105,2.5941362734627633,5567.0,5525.033333333334,0.0,0.0,0,1.0,0.0
2016125,Ridge,,46.949536181869476,-12.833547315162459,2016,10,24,5695588,3186756.8666666667,0.7575714285714286,15,4.167366027832031,2.57777162718424,5925.8,5856.7,0.6,0.3333333333333333,0,0.0,0.0
2016126,Rex block (polar),,67.80938901365887,-13.611546436160532,2016,10,24,9267472,3937982.2564102565,0.6596578947368422,39,5.063021183013916,1.4668751261027573,5798.5,5549.830769230769,0.0,0.10256410256410256,0,0.28205128205128205,0.48717948717948717
2016127,Rex block,,67.42007930460525,-142.218387683023,2016,10,30,1356691,1034984.75,0.6106666666666667,4,5.134928226470947,3.0349782279811057,5534.5,5466.75,0.0,0.0,0,1.0,0.0
2016128,Ridge,,45.12116575420418,-104.37224909826749,2016,11,3,2877108,2043098.6363636365,0.7201000000000001,11,5.321335792541504,3.8109814578696994,5883.2,5844.454545454545,1.0,0.0,0,0.0,0.0
2016129,Rex block (polar),,82.8519920652494,-61.982857595935485,2016,11,8,705710,634927.25,0.7773333333333333,4,0.8817076683044434,0.11718128130853839,5245.0,5218.55,0.0,0.0,0,0.0,1.0
2016130,Ridge,,44.333825236901845,56.3869594000277,2016,11,8,2259787,1723852.5,0.9243333333333332,4,3.686511516571045,2.7010778260103656,5800.2,5778.5,1.0,0.0,0,0.0,0.0
2016131,Ridge,,45.52597202679075,-29.446313659945798,2016,11,10,3717721,1898917.7142857143,0.6129230769230769,14,5.074501037597656,2.961500159661134,5928.5,5865.814285714286,0.9285714285714286,0.07142857142857142,0,0.0,0.0
2016132,Rex block (polar),,79.49323265960501,-6.403957969991643,2016,11,16,1724569,1285429.0,0.7745000000000001,5,0.9086966514587402,0.2911990586077357,5391.5,5290.3,0.0,0.0,0,0.0,1.0
2016133,Rex block (polar),,78.3235142031397,0.7357644334342955,2016,11,21,4128421,2273108.25,0.7421818181818182,12,2.482020854949951,0.5781218428450249,5371.8,5283.691666666667,0.0,0.0,0,0.0,1.0
2016134,Rex block,,61.205863485598954,-90.50336899930561,2016,11,29,1837968,1522411.0,0.8183333333333334,4,3.172481060028076,2.1639840580086025,5494.0,5480.125,0.0,0.0,0,1.0,0.0
2016135,Rex block (polar),,77.69675036739268,24.522411832704027,2016,12,4,4922180,2117638.0,0.6554545454545455,34,3.1305432319641113,0.5999610287532002,5482.8,5223.167647058824,0.0,0.0,0,0.11764705882352941,0.8823529411764706
2016136,Rex block,,68.42671820731559,-120.7005565423203,2016,12,5,4002724,2190723.7,0.5274444444444444,10,5.493676662445068,2.026830781775267,5561.8,5474.08,0.0,0.0,0,1.0,0.0
2016137,Ridge,,46.12500322490654,0.7932785890955072,2016,12,6,7079650,3540723.777777778,0.7187692307692306,27,6.998491287231445,3.108555274263367,5901.2,5806.207407407408,0.48148148148148145,0.2962962962962963,0,0.0,0.0
2016138,Rex block (polar),,77.06166297158839,-58.766210391387006,2016,12,11,2691160,1886704.875,0.6960000000000001,8,2.0590782165527344,0.19398651632030145,5288.0,5185.137500000001,0.0,0.0,0,0.0,1.0
2016139,Rex block (hybrid),,50.09893968636828,-154.2763335090109,2016,12,29,5084998,2774548.1,0.6461111111111111,10,7.865428924560547,4.898107816329755,5835.2,5768.960000000001,0.2,0.2,0,0.2,0.0
2017001,Rex block,,48.86469376837255,-5.765801481308035,2017,1,1,6556790,3361060.7741935486,0.6971000000000002,31,6.835782527923584,3.3647350849028563,5894.5,5744.703225806451,0.22580645161290322,0.25806451612903225,0,0.25806451612903225,0.0
2017002,Rex block,,60.740805548091735,-30.291993888994032,2017,1,8,6931578,3754178.111111111,0.6852500000000001,9,5.656194686889648,3.005372661593133,5621.8,5517.7555555555555,0.0,0.0,0,1.0,0.0
2017003,Rex block (polar),,77.53682166404468,-71.50425496446915,2017,1,9,1826168,1195902.4,0.7184999999999999,5,1.07651948928833,0.26645309660766964,5129.5,5082.82,0.0,0.0,0,0.0,1.0
2017004,Ridge,,41.56615916515454,-120.20849999036678,2017,1,13,4038885,2707702.5,0.5558,6,4.479396343231201,2.880272897645527,5816.2,5786.766666666666,0.8333333333333334,0.16666666666666666,0,0.0,0.0
2017005,Ridge,,38.61211579435998,89.2455049798704,2017,1,20,1557259,1257056.2857142857,0.6568333333333333,7,3.458082675933838,2.3990967981378577,5728.2,5698.642857142857,1.0,0.0,0,0.0,0.0
2017006,Rex block (polar),,78.76797390315193,60.15600136521218,2017,1,21,973669,868235.5,0.702,4,1.6614317893981934,0.7228469886789124,5200.8,5115.525,0.0,0.0,0,0.0,1.0
2017007,Ridge,,40.38506297357473,-125.52420394343646,2017,1,25,2502252,1610388.857142857,0.6326666666666666,7,5.797171592712402,3.6468316083623518,5862.2,5785.285714285715,1.0,0.0,0,0.0,0.0
2017008,Ridge,,39.74597706948071,-6.743541729511278,2017,1,26,2608523,1705187.7777777778,0.5805,9,4.028630256652832,2.2323053715926844,5783.8,5728.366666666667,1.0,0.0,0,0.0,0.0
2017009,Rex block (polar),,75.2216162571418,-115.7217658089889,2017,1,26,2030518,1370036.8333333333,0.6362,6,2.1297216415405273,0.9465911051717678,5278.0,5208.133333333333,0.0,0.0,0,0.5,0.5
2017010,Rex block,,70.78733399004828,-40.74808087238168,2017,1,27,3837988,2399064.3333333335,0.6984545454545453,12,2.958381175994873,0.5945461822052885,5411.8,5290.05,0.0,0.0,0,0.9166666666666666,0.08333333333333333
2017011,Rex block,,58.51089361981105,-126.06162702034601,2017,1,30,6053006,3733093.5714285714,0.617769230769231,14,5.918598175048828,3.110753558154523,5757.0,5576.521428571427,0.0,0.0,0,0.9285714285714286,0.0
2017012,Ridge,,38.047449796145834,93.31850815129768,2017,2,1,1090587,802717.8,0.72525,5,3.251004219055176,2.5697461101743913,5710.0,5681.1,1.0,0.0,0,0.0,0.0
2017013,Rex block (polar),,76.16150940323625,75.33735455347444,2017,2,4,1279762,1183647.1666666667,0.7188000000000001,6,1.3542890548706055,0.5683056802317704,5464.8,5377.683333333333,0.0,0.0,0,0.16666666666666666,0.8333333333333334
2017014,Ridge,,50.39697007360364,6.107323516877468,2017,2,4,7597524,3669018.1481481483,0.6449230769230769,27,5.966770648956299,2.750579271495748,5865.8,5738.837037037036,0.4074074074074074,0.25925925925925924,0,0.3333333333333333,0.0
2017015,Ridge,,38.10019095271984,90.72152768892742,2017,2,10,2157401,1084612.3,0.761888888888889,10,3.3195972442626953,2.5044598070660022,5750.8,5708.650000000001,1.0,0.0,0,0.0,0.0
2017016,Ridge,,40.40398861320546,-96.92641418581441,2017,2,12,4287196,2093672.3846153845,0.7201666666666666,13,5.813801288604736,2.871985846633749,5815.5,5751.046153846153,0.9230769230769231,0.07692307692307693,0,0.0,0.0
2017017,Rex block,,71.63619452333693,34.18881687142675,2017,2,18,4389689,2554228.466666667,0.6647857142857144,15,4.295945167541504,0.921610049717508,5613.0,5302.800000000001,0.0,0.0,0,0.6,0.4
2017018,Rex block (hybrid),,43.73003568509016,-154.24805592837603,2017,2,23,5886732,3789063.5714285714,0.7246666666666667,7,6.502056121826172,3.3614632849358803,5809.8,5765.2,0.2857142857142857,0.2857142857142857,0,0.0,0.0
2017019,Rex block (polar),,74.66628287142703,1.6637743502629547,2017,2,25,2645221,1822472.4,0.48625,5,3.644716739654541,1.1314752961539405,5373.5,5266.52,0.0,0.0,0,0.2,0.8
2017020,Rex block,,60.20653423861509,5.824433224311229,2017,3,1,6785603,2760145.111111111,0.599625,9,5.623173713684082,2.714578153363644,5758.2,5553.977777777777,0.0,0.1111111111111111,0,0.6666666666666666,0.0
2017021,Rex block,,59.60965644140555,-22.452787462103718,2017,3,7,4351788,2594604.5833333335,0.7006956521739132,24,4.795956611633301,1.866350703735068,5675.8,5484.987499999999,0.0,0.0,0,1.0,0.0
2017022,Ridge,,44.295991507768086,-11.610924378802446,2017,3,7,7329569,3469662.476190476,0.6443999999999999,21,6.170225143432617,3.099896966962398,5885.0,5818.285714285714,0.5238095238095238,0.14285714285714285,0,0.09523809523809523,0.0
2017023,Rex block,,70.65314201918687,-43.16129646843831,2017,3,10,2918032,1937952.0,0.6436666666666667,4,3.139638900756836,0.8024387665623716,5397.8,5305.95,0.0,0.0,0,0.75,0.25
2017024,Rex block,,55.5197901677375,26.76257367440911,2017,3,11,1928238,1567232.5,0.7713333333333333,4,3.654921054840088,1.611239252326725,5607.2,5592.925,0.0,0.0,0,1.0,0.0
2017025,Ridge,,39.95541909034204,-109.84606854214873,2017,3,11,2041486,1295409.1538461538,0.6509999999999999,13,4.81332540512085,3.2209315354441515,5841.2,5811.907692307693,1.0,0.0,0,0.0,0.0
2017026,Rex block,,59.06270978883498,71.39244933441205,2017,3,18,2483192,1259296.2,0.68175,5,3.3472180366516113,2.358423247245194,5617.0,5597.0599999999995,0.0,0.0,0,1.0,0.0
2017027,Ridge,,40.35545671786604,85.31938801574286,2017,3,22,4252193,2319184.6153846155,0.7918333333333334,13,3.6742687225341797,2.0414422183067558,5787.8,5748.361538461539,1.0,0.0,0,0.0,0.0
2017028,Ridge,,39.34972132313875,-77.54650463339371,2017,3,26,1874717,1544463.75,0.625,4,3.172123432159424,1.7287132896944222,5790.8,5756.025,1.0,0.0,0,0.0,0.0
2017029,Rex block (hybrid),,45.25798499027144,13.634357143272403,2017,3,29,4354074,3213690.75,0.8046666666666668,4,4.56697940826416,2.413942371883662,5783.0,5747.15,0.0,0.0,0,0.0,0.0
2017030,Omega block,,46.27774787742772,-12.813101023812122,2017,4,2,8097341,4053457.0,0.7251363636363638,23,5.519866943359375,2.035456858602066,5821.2,5767.656521739131,0.17391304347826086,0.6086956521739131,0,0.043478260869565216,0.0
2017031,Rex block (polar),,82.21602943715615,84.91369138090586,2017,4,3,1585340,1038481.0,0.737,5,1.2780189514160156,0.3276679927104624,5232.0,5195.379999999999,0.0,0.0,0,0.0,1.0
2017032,Rex block,,72.93416859880088,-141.59149992596323,2017,4,4,4640416,3071017.777777778,0.634375,9,3.2245874404907227,0.9918352245234711,5458.8,5385.455555555555,0.0,0.0,0,0.5555555555555556,0.4444444444444444
2017033,Rex block,,63.815118030685326,-142.02701369337603,2017,4,11,4671435,2488634.75,0.583,4,3.7738442420959473,2.572852522863379,5587.5,5548.0,0.0,0.0,0,1.0,0.0
2017034,Ridge,,43.384488518285906,70.74338085257105,2017,4,12,8529716,3356675.6,0.7600816326530611,50,4.116058349609375,1.8337338513456694,5866.5,5805.948,0.86,0.14,0,0.0,0.0
2017035,Ridge,,41.59748469885706,-89.51820751245815,2017,4,13,1842038,1451295.0,0.7273333333333335,4,2.582383155822754,2.0081314711228346,5793.8,5782.875,1.0,0.0,0,0.0,0.0
2017036,Rex block (polar),,78.85407780806439,65.36022719001652,2017,4,15,4047252,2064636.5,0.611,6,3.252434730529785,0.5919739975774846,5600.0,5455.866666666667,0.0,0.0,0,0.0,1.0
2017037,Ridge,,40.873031476346036,-93.33518401654736,2017,4,17,1455089,1211346.5,0.7063333333333334,4,2.646946907043457,2.01713460104333,5785.0,5770.375,1.0,0.0,0,0.0,0.0
2017038,Rex block (polar),,74.02353888230695,-88.5254353640115,2017,4,19,7812931,2778231.32,0.7396250000000001,25,3.4136533737182617,0.7748119765493773,5584.5,5433.176000000001,0.0,0.0,0,0.48,0.52
2017039,Rex block (polar),,81.79097511196203,-63.67819223015205,2017,4,21,2236547,1460969.75,0.8373333333333334,4,1.810288429260254,0.20986423231894685,5455.2,5344.95,0.0,0.0,0,0.0,1.0
2017040,Ridge,,41.95449874196454,-57.458803539583755,2017,4,25,2959387,2126913.8,0.6980000000000001,5,3.4013867378234863,2.04345239955427,5849.0,5821.4,1.0,0.0,0,0.0,0.0
2017041,Rex block (polar),,77.59227098008913,-65.1853788356787,2017,4,30,2446159,1281387.6,0.679,5,2.71146297454834,0.18709385088753389,5510.8,5386.780000000001,0.0,0.0,0,0.0,1.0
2017042,Rex block (polar),,78.72710468917586,108.08658837778273,2017,4,30,1294755,919912.8,0.6917500000000001,5,0.7983207702636719,0.229214580110448,5363.8,5318.4800000000005,0.0,0.0,0,0.0,1.0
2017043,Ridge,,42.30477314570284,-101.01998535669706,2017,4,30,3286853,1357753.8695652173,0.6477272727272726,23,4.125082492828369,2.3847990560846775,5851.2,5818.756521739131,1.0,0.0,0,0.0,0.0
2017044,Rex block,,60.946672361249355,-30.590334453665474,2017,5,1,7098207,3301104.6153846155,0.6859999999999999,13,5.483055114746094,2.888339921780422,5856.8,5773.930769230768,0.0,0.0,0,0.8461538461538461,0.0
2017045,Ridge,,41.863845192459266,130.64895705494826,2017,5,1,1780525,1337644.5,0.5873333333333334,4,3.704202175140381,2.0049693238475506,5807.8,5776.849999999999,1.0,0.0,0,0.0,0.0
2017046,Rex block,,65.667207797829,-135.3202202300748,2017,5,7,2404025,1473964.7272727273,0.6359999999999999,11,2.601945400238037,1.0916160501558518,5605.8,5549.872727272727,0.0,0.0,0,1.0,0.0
2017047,Rex block,,68.91423713749184,0.6438891413133874,2017,5,10,3173938,2074190.75,0.6393333333333332,4,1.7919659614562988,0.9518006105548817,5578.2,5547.475,0.0,0.0,0,1.0,0.0
2017048,Ridge,,42.85760092345035,-142.06156617948855,2017,5,11,5087652,1711638.2,0.6885,15,3.7083029747009277,2.4141153060888416,5873.5,5844.873333333334,0.8666666666666667,0.13333333333333333,0,0.0,0.0
2017049,Rex block,,68.77205743040226,-19.950939127263464,2017,5,13,4119841,1615539.7272727273,0.6655,11,3.4093856811523438,1.2982219366631353,5748.5,5566.118181818182,0.0,0.0,0,1.0,0.0
2017050,Omega block,,48.62730445818955,11.171254408926128,2017,5,15,5207052,3328685.6,0.6839999999999999,5,3.6161303520202637,2.048838772647115,5880.8,5826.379999999999,0.2,0.4,0,0.2,0.0
2017051,Rex block,,64.01256521740554,-165.3728154538632,2017,5,16,1266870,912850.2,0.57875,5,1.464831829071045,0.7121677356470781,5493.8,5455.0599999999995,0.0,0.0,0,1.0,0.0
2017052,Rex block (polar),,74.32703495975038,-98.07820170955983,2017,5,19,6666458,2551477.275862069,0.6715000000000001,29,2.9084324836730957,0.7358354465223191,5705.8,5552.896551724138,0.0,0.0,0,0.3448275862068966,0.6551724137931034
2017053,Ridge,,46.257408990763295,4.552365583878726,2017,5,20,3324447,2446934.6,0.7491428571428571,15,3.645753860473633,1.9551945549090732,5854.8,5825.406666666667,0.8,0.13333333333333333,0,0.0,0.0
2017054,Rex block,,71.23487804724795,-41.21380813148967,2017,5,24,1985481,1784156.75,0.828,4,1.2220263481140137,0.6283175933514971,5529.0,5519.825,0.0,0.0,0,1.0,0.0
2017055,Ridge,,46.00301672235975,-107.95485567723516,2017,5,27,3696958,1845342.2857142857,0.7483076923076923,14,4.188549518585205,2.485937479844019,5861.5,5829.892857142857,0.8571428571428571,0.14285714285714285,0,0.0,0.0
2017056,Rex block (polar),,73.4159324393645,13.714435487773018,2017,5,31,4651972,2780193.6666666665,0.66625,9,2.8348445892333984,1.186432285619274,5699.8,5654.477777777778,0.0,0.0,0,0.4444444444444444,0.5555555555555556
2017057,Ridge,,44.53156375858049,41.61126799947208,2017,6,4,2755892,1776656.3333333333,0.732,6,2.321457862854004,1.0469070208871356,5862.0,5821.900000000001,1.0,0.0,0,0.0,0.0
2017058,Rex block (polar),,76.32518791134126,-4.53305698708774,2017,6,7,2743916,1984024.2,0.6835,5,3.326547145843506,0.6946793301891862,5703.8,5650.7,0.0,0.0,0,0.0,1.0
2017059,Ridge,,46.15489412600688,21.887068384906446,2017,6,8,4290893,2315432.5862068967,0.7586785714285714,29,3.3916354179382324,1.4990814725939325,5943.8,5884.355172413793,0.9655172413793104,0.034482758620689655,0,0.0,0.0
2017060,Ridge,,43.65618723240938,-84.07597057912486,2017,6,11,1255307,971194.0,0.6785,5,3.435540199279785,1.8585764617653369,5884.8,5857.96,1.0,0.0,0,0.0,0.0
2017061,Rex block (polar),,76.10612640240755,-39.9932201292335,2017,6,12,3264110,1601122.357142857,0.7090769230769229,14,2.4193525314331055,0.6824266192974168,5579.8,5526.064285714287,0.0,0.0,0,0.2857142857142857,0.7142857142857143
2017062,Ridge,,48.90762572290291,81.22361797170556,2017,6,12,5442267,3239524.75,0.7720526315789473,20,2.960634231567383,1.5530621113411645,5863.8,5836.455,0.6,0.4,0,0.0,0.0
2017063,Ridge,,44.361409186917236,-52.007658109619456,2017,6,18,1699522,1544108.5,0.762,4,2.381730079650879,1.6603200352142076,5933.5,5901.675,1.0,0.0,0,0.0,0.0
2017064,Ridge,,43.41232173231175,-120.18316130882863,2017,6,18,1053935,896617.25,0.5933333333333334,4,3.13645601272583,2.4856887946926034,5928.8,5917.275,1.0,0.0,0,0.0,0.0
2017065,Ridge,,46.95071454552251,-127.29931036853945,2017,6,22,2309035,1472960.6,0.654,5,3.174269199371338,2.271368525646351,5923.2,5910.14,1.0,0.0,0,0.0,0.0
2017066,Rex block,,69.93039972450954,-79.36776082804555,2017,6,26,1898512,1629818.5,0.6829999999999999,4,1.542806625366211,0.6755116227127257,5676.5,5632.1,0.0,0.0,0,1.0,0.0
2017067,Ridge,,46.80100583834133,-115.87345111933058,2017,6,28,2611473,1515753.888888889,0.631875,9,2.6273012161254883,1.6684738214259651,5952.2,5870.866666666666,1.0,0.0,0,0.0,0.0
2017068,Rex block,,72.99377688214638,-137.3994713063999,2017,6,29,2149313,1563974.8333333333,0.6246,6,3.001093864440918,1.4935205917713004,5675.8,5655.366666666666,0.0,0.0,0,0.8333333333333334,0.16666666666666666
2017069,Ridge,,46.58861235662609,-7.2598803965578265,2017,6,30,2230566,1329222.3333333333,0.6847500000000001,9,2.4947643280029297,1.2933692357709505,5938.5,5887.0777777777785,1.0,0.0,0,0.0,0.0
2017070,Ridge,,50.089588329646,129.95549412737913,2017,7,3,2318688,1431902.6666666667,0.768,6,2.463078498840332,1.9055335277664487,5877.0,5846.966666666667,0.6666666666666666,0.3333333333333333,0,0.0,0.0
2017071,Rex block,,57.41738823039714,-128.26740397952798,2017,7,4,3417930,1565486.5714285714,0.7541666666666668,7,3.363049030303955,1.8997888307561683,5939.0,5828.185714285713,0.42857142857142855,0.0,0,0.42857142857142855,0.0
2017072,Rex block (polar),,75.9697249290812,-69.62669232192134,2017,7,5,1763347,1273639.8333333333,0.6557999999999999,6,2.348029613494873,0.5536420590656511,5648.0,5558.083333333333,0.0,0.0,0,0.3333333333333333,0.6666666666666666
2017073,Rex block,,72.70344769123693,65.34108823699486,2017,7,5,1730816,1085327.75,0.5773333333333334,4,2.041745185852051,1.4046071625092749,5640.8,5626.625,0.0,0.0,0,0.75,0.25
2017074,Rex block,,65.02405349820984,36.25789860213382,2017,7,7,4267196,1320570.3,0.6191111111111111,10,2.583301067352295,1.1310211956834415,5900.8,5737.469999999999,0.0,0.2,0,0.7,0.0
2017075,Rex block,,68.5786337705154,56.631764310306814,2017,7,8,4188759,1803496.6315789474,0.728,19,2.695739269256592,1.3731524962321726,5786.5,5726.126315789474,0.0,0.0,0,1.0,0.0
2017076,Rex block,,67.5427453975862,-142.26572544266895,2017,7,8,1796984,1501091.375,0.788,8,3.2335877418518066,1.7609542732374943,5794.8,5754.912499999999,0.0,0.0,0,1.0,0.0
2017077,Ridge,,49.204070945974834,-105.98411379204808,2017,7,13,1256196,918540.0,0.7073333333333333,4,2.600693702697754,2.073914952767201,5948.8,5916.224999999999,1.0,0.0,0,0.0,0.0
2017078,Ridge,,48.217083879247454,-9.814012385313482,2017,7,13,1234888,822920.6,0.5727500000000001,5,1.922762393951416,1.4304087313394698,5904.2,5886.2,1.0,0.0,0,0.0,0.0
2017079,Rex block (polar),,79.71627512135149,-62.707289779568164,2017,7,14,1967591,1111050.875,0.6374285714285716,8,1.3726234436035156,0.3756821640475934,5566.8,5512.675,0.0,0.0,0,0.125,0.875
2017080,Ridge,,49.62722913313822,49.50929404113984,2017,7,16,947924,698806.5,0.8130000000000001,4,2.462625503540039,1.2604351978987542,5849.5,5841.5,1.0,0.0,0,0.0,0.0
2017081,Ridge,,49.63746397933481,-46.12296906017095,2017,7,19,2780021,1374832.8125,0.7604666666666666,16,2.936840057373047,1.9469734735475923,5977.8,5927.88125,0.9375,0.0625,0,0.0,0.0
2017082,Ridge,,49.49961959999443,-117.41108097841767,2017,7,23,3569549,1681422.5714285714,0.7557692307692307,14,2.8238654136657715,1.7324600056782455,5942.5,5888.114285714285,0.8571428571428571,0.14285714285714285,0,0.0,0.0
2017083,Rex block,,71.97901663222748,-23.08197407923052,2017,7,25,3361325,2342881.25,0.7825454545454545,12,2.5420427322387695,1.0415516489020058,5731.0,5669.45,0.0,0.0,0,0.8333333333333334,0.16666666666666666
2017084,Rex block,,68.90012445695184,-147.03447033423816,2017,7,27,1256986,921167.75,0.5733333333333333,4,2.518784999847412,1.6516358978841317,5662.5,5652.3,0.0,0.0,0,1.0,0.0
2017085,Ridge,,50.58675694818602,56.43406396972499,2017,7,28,1519620,1239583.6,0.72775,5,2.734839916229248,1.530436921801828,5889.8,5877.32,1.0,0.0,0,0.0,0.0
2017086,Ridge,,51.10430167888124,42.11384916165741,2017,7,30,3628872,2232138.0714285714,0.7703333333333334,28,3.397798538208008,1.861876294306065,5936.2,5883.807142857143,0.6785714285714286,0.32142857142857145,0,0.0,0.0
2017087,Omega block,,51.82731109518178,162.98771589795098,2017,8,3,1902322,1153796.6,0.68575,5,2.414870262145996,1.6679488619624592,5915.2,5883.620000000001,0.4,0.6,0,0.0,0.0
2017088,Rex block,,62.07225688066087,-115.78190432908004,2017,8,5,3090257,1652268.142857143,0.7170000000000001,7,2.513754367828369,0.9424399540340741,5836.2,5781.285714285715,0.0,0.2857142857142857,0,0.7142857142857143,0.0
